397	14	4	535844	7437035	1	195	-2782	4	24480	15106	15107
398	14	5	537932	7436687	1	196	311	32	27360	15107	15110
399	14	6	535844	7437035	1	3611	-2265	2	20160	15110	15114
400	14	7	538079	7437438	1	192	-1028	6	25920	15114	15119
401	14	0	535513	7435421							
402	14	8	536395	7435814	2	9957	-2345	7	20160	15841	15844
403	14	9	536133	7437380	2	9957	-905	12	24480	15844	15847
404	14	10	536450	7436494	2	9957	-1237	43	24480	15847	15849
405	14	11	534510	7436986	2	9901	16	6	25920	15849	15851
406	14	12	536128	7436636	2	9004	-1154	11	24480	15851	15855
407	14	13	534856	7435370	2	9918	16	13	24480	15855	15858
408	14	14	535240	7436699	2	9979	176	12	34560	15858	15860
409	14	15	537157	7437301	2	0	407	9	0	15860	15863
410	14	16	538413	7437571	2	9957	28	11	25920	15863	15867
411	14	17	534236	7436231	2	3404	437	13	34560	15867	15871
412	14	18	533922	7436582	2	9917	131	5	34560	15871	15875
413	14	19	533994	7438474	2	9975	23	8	34560	15875	15885
414	14	0	535513	7435421							
415	14	20	538256	7438014	3	0	274	25	0	13783	13798
416	14	21	536192	7435516	3	501	-839	5	19796	13799	13801
417	14	22	536376	7435388	3	195	154	40	27360	13801	13805
418	14	23	537634	7437044	3	195	408	34	27360	13805	13808
419	14	24	537765	7436711	3	550	206	20	20833	13808	13810
420	14	25	537623	7437381	3	501	31	6	20580	13810	13815
421	14	26	537634	7437044	3	0	662	12	0	13815	13824
422	14	27	536882	7435266	3	0	704	1	0	13824	13838
423	14	0	535513	7435421							
424	14	28	536693	7435518	4	3404	-12600	11	24480	28255	28259
425	14	29	535197	7437659	4	311	-855	8	24480	28259	28268
426	14	30	535772	7436443	4	311	106	10	25920	28268	28278
427	14	31	535948	7435663	4	311	206	7	25920	28280	28285
428	14	32	535135	7436066	4	501	390	5	21028	28285	28293
429	14	33	535319	7435641	4	0	531	7	0	28293	28308
430	14	0	535513	7435421							
431	15	0	535513	7435421							
432	15	1	536273	7436781	2	192	138	21	27360	15885	15888
433	15	2	536216	7436851	2	192	138	10	27360	15888	15889
434	15	3	536194	7436817	2	9980	219	107	36000	15890	15891
435	15	4	533687	7436122	2	0	331	17	0	15891	15893
436	15	5	534812	7436419	2	0	331	21	0	15893	15896
437	15	0	535513	7435421							
438	15	6	546492	7396463	3	0	-180	70	0	13838	13895
439	15	7	546497	7396479	3	0	3	91	0	13895	13918
440	15	8	554965	7401870	3	0	36	90	0	13918	13958
441	15	9	550646	7399658	3	0	7	9	0	13958	13973
